"","X.x","primacy_agency_code","pwsid","centroid_lat","centroid_lon","DAC_pre","DAC_post","pop.x","urban","rural","pop_adjust.x","urban_adjust","rural_adjust","pop.y","hisp","white","black","aian","asian","nhpi","other","pop_adjust.y","hisp_adjust","white_adjust","black_adjust","aian_adjust","asian_adjust","nhpi_adjust","other_adjust","...1","mhi_all_weighted","mhi_all_unweighted","mhi_centroid_weighted","mhi_centroid_unweighted","StateCode","PopulationServedCount","X.y","health_based_count","total_count","white_percent","hisp_percent","black_percent","aian_percent","asian_percent","nhpi_percent","other_percent","urban_percent","rural_percent","X","PARTY"
"23",23,"AK","AK2120169",55.5564254,-133.0861303,1,1,359,0,359,231.64848992621,0,231.64848992621,356,9,204,4,98,3,0,38,231.648489603222,1.00314991146127,127.144165953486,3.74188062445071,71.881566220561,0.978912845301132,0,26.8988140479621,NA,70625,70625,NA,NA,"AK",904,706,40,48,54.8866803195066,0.433048328171493,1.61532701156825,31.0304489114878,0.422585464285935,0,11.6119099649799,0,100,521,"Democrat"
"24",24,"AK","AK2224214",61.509819,-149.645752,1,0,1351,733,618,258.149107667078,254.289472266614,3.859635400464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83491.8692539563,81508.6666666667,NA,NA,"AK",168,1004,0,3,NA,NA,NA,NA,NA,NA,NA,98.5048813705598,1.49511862944015,522,"Democrat"
"25",25,"AK","AK2220146",61.613064,-149.358552,1,0,930,930,0,179.227174890339,179.227174890339,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72338.5669099757,72208,NA,NA,"AK",75,902,0,3,NA,NA,NA,NA,NA,NA,NA,100,0,523,"Democrat"
"26",26,"AK","AK2220461",61.5811357,-149.46079,1,0,136,136,0,8.51487285962181,8.51487285962181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55442.3493449782,56086.5,NA,NA,"AK",25,937,0,5,NA,NA,NA,NA,NA,NA,NA,100,0,524,"Democrat"
"27",27,"AK","AK2224109",61.598545,-149.43728,1,0,1799,1799,0,696.141622413597,696.141622413597,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62338.0557939914,59848.5,NA,NA,"AK",75,999,0,3,NA,NA,NA,NA,NA,NA,NA,100,0,525,"Democrat"
"28",28,"AK","AK2227734",61.572006,-149.159317,1,0,1062,607,455,377.520193192142,339.771868726317,37.7483244658256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96817.837965589,96460,NA,NA,"AK",435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.0009787167561,9.99902128324386,526,"Democrat"
"29",29,"AK","AK2241012",60.47753,-151.08016,1,0,1038,1005,33,380.898263654183,377.153274877032,3.74498877715172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58111.8597848016,58010.5,59226,59226,NA,NA,1097,183,196,NA,NA,NA,NA,NA,NA,NA,99.0168007747728,0.983199225227181,527,"Democrat"
"30",30,"AK","AK2320078",71.2538615,-156.7982464,1,0,4934,0,4934,4924.34684601306,0,4924.34684601306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90962.9617635583,85218,NA,NA,"AK",4900,1499,0,4,NA,NA,NA,NA,NA,NA,NA,0,100,528,"Democrat"
"31",31,"AK","AK2340167",64.9410837,-161.1454584,1,0,8,0,8,5.44185334404826,0,5.44185334404826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47107,47107,NA,NA,"AK",277,1552,10,92,NA,NA,NA,NA,NA,NA,NA,0,100,529,"Democrat"
"32",32,"AK","AK2360866",64.7232896,-155.5005397,1,0,140,0,140,138.694378150347,0,138.694378150347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32778,32778,NA,NA,"AK",215,1591,9,57,NA,NA,NA,NA,NA,NA,NA,0,100,530,"Democrat"
"33",33,"AK","AK2220173",61.54997,-149.55746,1,0,993,993,0,215.081393735241,215.081393735241,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108646,108646,NA,NA,"AK",167,910,0,24,NA,NA,NA,NA,NA,NA,NA,100,0,531,"Democrat"
"34",34,"AK","AK2260309",53.9102547,-166.5290291,0,0,2350,0,2350,2196.40116861644,0,2196.40116861644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103852.378889145,101635.5,NA,NA,"AK",9400,1258,0,5,NA,NA,NA,NA,NA,NA,NA,0,100,532,"Democrat"
"35",35,"AK","AK2271431",60.9350667,-164.6456845,1,0,209,0,209,112.866578232852,0,112.866578232852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39063,39063,NA,NA,NA,NA,1382,20,408,NA,NA,NA,NA,NA,NA,NA,0,100,533,"Democrat"
"36",36,"AK","AK2381422",63.0007759,-141.5412558,1,0,237,0,237,232.763998893227,0,232.763998893227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43750,43750,NA,NA,"AK",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,534,"Democrat"
"37",37,"AK","AK2300191",65.7055241,-156.3109533,1,0,304,0,304,303.960121200586,0,303.960121200586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32778,32778,NA,NA,"AK",323,1455,0,19,NA,NA,NA,NA,NA,NA,NA,0,100,535,"Democrat"
"38",38,"AK","AK2270469",60.800823,-161.77866,1,0,2593,1438,1155,842.025419762019,812.002262788863,30.0231569731562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112853.21886121,110693.333333333,NA,NA,"AK",224,1356,0,6,NA,NA,NA,NA,NA,NA,NA,96.4344120416648,3.56558795833523,536,"Democrat"
"39",39,"AK","AK2271874",61.6538615,-157.1030202,1,0,96,0,96,94.9490189607319,0,94.9490189607319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43750,43750,NA,NA,"AK",82,1392,22,247,NA,NA,NA,NA,NA,NA,NA,0,100,537,"Democrat"
"40",40,"AK","AK2271999",60.79194,-161.7713,1,0,3219,2064,1155,1339.4416937558,1326.53121494652,12.9104788092751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108081.497210266,99773.5,67014,67014,"AK",1650,1396,14,31,NA,NA,NA,NA,NA,NA,NA,99.036129839062,0.96387016093803,538,"Democrat"
"41",41,"AK","AK2340010",64.5057413,-165.4152873,1,0,723,0,723,642.143294932112,0,642.143294932112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104183.32038835,103849.666666667,NA,NA,"AK",3920,1545,0,5,NA,NA,NA,NA,NA,NA,NA,0,100,539,"Democrat"
"42",42,"AK","AK2370625",64.6733002,-147.0594637,1,0,3197,2596,601,2611.2486601153,2337.1873065057,274.061353609601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72355.7020069204,81672.75,NA,NA,"AK",9760,1597,0,6,NA,NA,NA,NA,NA,NA,NA,89.504586147016,10.495413852984,540,"Democrat"
"43",43,"AK","AK2270320",61.5295597,-165.5941259,1,0,954,0,954,949.538674510866,0,949.538674510866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34464,34464,NA,NA,"AK",938,1350,0,18,NA,NA,NA,NA,NA,NA,NA,0,100,541,"Democrat"
"44",44,"AK","AK2212005",61.100533,-149.762685,0,0,455,455,0,25.6511807101345,25.6511807101345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166598.67996012,166932,NA,NA,"AK",51,799,0,25,NA,NA,NA,NA,NA,NA,NA,100,0,542,"Democrat"
"45",45,"AK","AK2250045",57.8670125,-152.8562477,1,0,144,0,144,114.960150299875,0,114.960150299875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61250,61250,NA,NA,"AK",175,1227,15,34,NA,NA,NA,NA,NA,NA,NA,0,100,543,"Democrat"
"46",46,"AK","AK2300484",65.0187573,-150.6452806,1,0,178,0,178,168.378258001682,0,168.378258001682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,55000,NA,NA,"AK",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,544,"Democrat"
"47",47,"AK","AK2211669",61.11805,-149.79983,0,0,304,304,0,52.1621076344303,52.1621076344303,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134148,134148,NA,NA,"AK",50,791,0,1,NA,NA,NA,NA,NA,NA,NA,100,0,545,"Democrat"
"48",48,"AK","AK2220029",61.593615,-149.812552,1,0,538,0,538,2.05513272631968,0,2.05513272631968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48979.9575070822,49236,NA,NA,"AK",1166,886,1,4,NA,NA,NA,NA,NA,NA,NA,0,100,546,"Democrat"
"49",49,"AK","AK2226057",61.5971678,-149.1146791,1,0,445,445,0,143.731429411561,143.731429411561,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80235.7125748503,74290,NA,NA,"AK",90,1048,0,75,NA,NA,NA,NA,NA,NA,NA,100,0,547,"Democrat"
"50",50,"AK","AK2380638",63.1818647,-142.5044176,1,0,148,0,148,125.17477902767,0,125.17477902767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43750,43750,NA,NA,"AK",150,1633,0,30,NA,NA,NA,NA,NA,NA,NA,0,100,548,"Democrat"
"51",51,"AK","AK2224646",61.5811357,-149.46079,1,0,15622,12730,2892,9060.47548359633,8404.36093964185,656.114543954477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78444.4228504486,75952.4666666667,62723.6731584374,63854.6,"AK",18492,1013,0,61,NA,NA,NA,NA,NA,NA,NA,92.7584976622656,7.24150233773436,549,"Democrat"
"52",52,"AK","AK2272012",61.573909,-159.2470146,1,0,105,0,105,103.996625013291,0,103.996625013291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43750,43750,NA,NA,"AK",123,1403,1,66,NA,NA,NA,NA,NA,NA,NA,0,100,550,"Democrat"
"53",53,"AK","AK2280074",62.185115,-159.8587759,1,0,176,0,176,175.984718177962,0,175.984718177962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38375,38375,NA,NA,"AK",182,1415,0,5,NA,NA,NA,NA,NA,NA,NA,0,100,551,"Democrat"
"54",54,"AK","AK2340337",63.458499,-162.1344864,1,0,418,0,418,158.308318833568,0,158.308318833568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47107,47107,NA,NA,"AK",495,1559,1,30,NA,NA,NA,NA,NA,NA,NA,0,100,552,"Democrat"
"55",55,"AK","AK2360214",64.9021069,-157.6934736,1,0,98,0,98,97.7773852593102,0,97.7773852593102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37292,37292,NA,NA,"AK",85,1582,0,101,NA,NA,NA,NA,NA,NA,NA,0,100,553,"Democrat"
"56",56,"AK","AK2210689",61.201002,-149.729882,1,0,2951,2951,0,1364.8424084808,1364.8424084808,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66725.1311212202,68588.3333333333,47480,47480,"AK",828,768,0,5,NA,NA,NA,NA,NA,NA,NA,100,0,554,"Democrat"
"57",57,"AK","AK2211114",61.200875,-149.909818,0,0,2608,2608,0,1391.11193959501,1391.11193959501,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113597.697623462,111675.5,73824,73824,"AK",493,776,5,8,NA,NA,NA,NA,NA,NA,NA,100,0,555,"Democrat"
"58",58,"AK","AK2226240",61.7414363,-148.874181,1,0,1294,0,1294,1034.59026900264,0,1034.59026900264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76858.7881899872,69183.5,NA,NA,"AK",90,1050,0,5,NA,NA,NA,NA,NA,NA,NA,0,100,556,"Democrat"
"59",59,"AK","AK2130067",58.1220103,-135.4314739,1,1,837,0,837,706.033000516532,0,706.033000516532,837,54,254,1,402,2,1,123,706.032975654245,45.9915620011048,201.057218348607,0.972051320980795,356.272347213632,1.54054184081708,0.795476478331669,99.4037784507717,NA,63977,63977,NA,NA,"AK",980,737,2,5,28.4770294421868,6.51408129464304,0.137677892463882,50.4611483455843,0.218196868126384,0.112668459655803,14.0791976973397,0,100,557,"Democrat"
"60",60,"AK","AK2360272",64.7414218,-156.8733943,1,0,474,0,474,471.999998255634,0,471.999998255634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76250,76250,NA,NA,"AK",490,1586,59,70,NA,NA,NA,NA,NA,NA,NA,0,100,558,"Democrat"
"61",61,"AK","AK2211936",61.094983,-149.812995,0,0,905,905,0,141.245627044514,141.245627044514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138705.105476673,139309,NA,NA,"AK",80,797,0,1,NA,NA,NA,NA,NA,NA,NA,100,0,559,"Democrat"
"62",62,"AK","AK2263006",59.4121094,-154.7460074,1,0,152,0,152,148.649829161525,0,148.649829161525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49688,49688,NA,NA,"AK",160,1316,5,114,NA,NA,NA,NA,NA,NA,NA,0,100,560,"Democrat"
"63",63,"AK","AK2210346",61.108105,-149.758077,1,0,770,770,0,53.5722628555937,53.5722628555937,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140984.296961917,142159,NA,NA,"AK",123,755,0,1,NA,NA,NA,NA,NA,NA,NA,100,0,561,"Democrat"
"64",64,"AK","AK2381498",63.0116773,-143.5614859,1,0,136,0,136,126.826225591598,0,126.826225591598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56660.5443234837,56328,NA,NA,"AK",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,562,"Democrat"
"65",65,"AK","AK2224337",61.617156,-149.341407,1,0,377,377,0,78.5268389381151,78.5268389381151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73771,73771,NA,NA,"AK",74,1006,5,6,NA,NA,NA,NA,NA,NA,NA,100,0,563,"Democrat"
"66",66,"AK","AK2271148",60.783703,-161.800879,0,0,708,445,263,282.122631315003,271.793417828642,10.3292134863604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137946,137946,NA,NA,"AK",500,1376,0,43,NA,NA,NA,NA,NA,NA,NA,96.3387504794582,3.66124952054178,564,"Democrat"
"67",67,"AK","AK2390065",64.5360539,-149.0836286,1,0,422,0,422,357.634863414018,0,357.634863414018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,55000,NA,NA,"AK",486,1647,0,1,NA,NA,NA,NA,NA,NA,NA,0,100,565,"Democrat"
"68",68,"AK","AK2300816",66.5420021,-152.583016,1,0,192,0,192,177.000699948939,0,177.000699948939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32778,32778,NA,NA,"AK",135,1462,0,154,NA,NA,NA,NA,NA,NA,NA,0,100,566,"Democrat"
"69",69,"AK","AK2247490",59.7473639,-151.6956971,1,0,3229,0,3229,2103.14991814319,0,2103.14991814319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67096.8626617923,62781.6,NA,NA,"AK",1000,1158,1,4,NA,NA,NA,NA,NA,NA,NA,0,100,567,"Democrat"
"70",70,"AK","AK2272005",60.9094449,-161.2160018,1,0,462,0,462,461.9997374042,0,461.9997374042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38864,38864,NA,NA,"AK",346,1400,0,10,NA,NA,NA,NA,NA,NA,NA,0,100,568,"Democrat"
"71",71,"AK","AK2310918",64.841702,-147.602935,1,0,1715,1715,0,1391.76901801187,1391.76901801187,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63082,63082,NA,NA,"AK",20076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,569,"Democrat"
"72",72,"AK","AK2390586",63.5730166,-148.6737053,1,0,205,0,205,162.445746629413,0,162.445746629413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78438,78438,NA,NA,"AK",220,1658,2,32,NA,NA,NA,NA,NA,NA,NA,0,100,570,"Democrat"
"73",73,"AK","AK2250037",56.9483286,-154.215306,1,0,49,0,49,23.1726772298744,0,23.1726772298744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37188,37188,NA,NA,"AK",90,1226,0,384,NA,NA,NA,NA,NA,NA,NA,0,100,571,"Democrat"
"74",74,"AK","AK2280302",61.7966975,-158.0810201,1,0,90,0,90,89.9379109045092,0,89.9379109045092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43750,43750,NA,NA,"AK",147,1419,6,200,NA,NA,NA,NA,NA,NA,NA,0,100,572,"Democrat"
"75",75,"AK","AK2340418",65.3431961,-166.508946,1,0,428,0,428,366.934556877601,0,366.934556877601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47107,47107,NA,NA,"AK",395,1564,5,47,NA,NA,NA,NA,NA,NA,NA,0,100,573,"Democrat"
"76",76,"AK","AK2260202",58.8329915,-158.5273469,1,0,67,0,67,66.9991582234541,0,66.9991582234541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45921,45921,NA,NA,"AK",128,1251,2,168,NA,NA,NA,NA,NA,NA,NA,0,100,574,"Democrat"
"77",77,"AK","AK2260058",52.2115456,-174.2134523,1,0,56,0,56,51.8411822276922,0,51.8411822276922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58750,58750,NA,NA,"AK",50,1244,1,46,NA,NA,NA,NA,NA,NA,NA,0,100,575,"Democrat"
"78",78,"AK","AK2241020",60.731864,-151.301855,1,0,836,0,836,40.4334783252149,0,40.4334783252149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53663,53663,NA,NA,"AK",470,1098,1,2,NA,NA,NA,NA,NA,NA,NA,0,100,576,"Democrat"
"79",79,"AK","AK2240757",60.1247863,-149.3915808,1,0,2806,0,2806,2690.59658664712,0,2690.59658664712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70584.2075337598,69185,NA,NA,"AK",3324,1089,0,27,NA,NA,NA,NA,NA,NA,NA,0,100,577,"Democrat"
"80",80,"AK","AK2130156",56.2375934,-134.6527498,1,1,78,0,78,74.0963243582521,0,74.0963243582521,78,1,70,0,1,0,0,6,74.0963251086898,1.00000000000015,66.2111390760807,0,1.00000000000005,0,0,5.88518603260889,NA,47321,47321,NA,NA,"AK",95,740,12,66,89.3581955366308,1.34959459667301,0,1.34959459667288,0,0,7.94261527002328,0,100,578,"Democrat"
"81",81,"AK","AK2226035",61.565874,-149.100147,0,0,591,0,591,24.4654539910977,0,24.4654539910977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93204.5249843195,93230,NA,NA,"AK",320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,579,"Democrat"
"82",82,"AK","AK2250134",57.5298927,-154.0011546,1,0,50,0,50,30.5434833299198,0,30.5434833299198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37188,37188,NA,NA,"AK",271,1232,0,37,NA,NA,NA,NA,NA,NA,NA,0,100,580,"Democrat"
"83",83,"AK","AK2310934",64.7943046,-148.0328835,0,0,7802,3757,4045,6047.14821651215,2350.91381246669,3696.23440404546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86443.2225382636,86900.7777777778,114237.917375456,119861.333333333,"AK",53,1478,0,2,NA,NA,NA,NA,NA,NA,NA,38.8764046835723,61.1235953164277,581,"Democrat"
"84",84,"AK","AK2310714",64.848472,-147.684107,1,0,4460,4460,0,3222.6080467071,3222.6080467071,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72049.4608537457,83349.6,103639.129434954,88881.5,"AK",600,1470,0,1,NA,NA,NA,NA,NA,NA,NA,100,0,582,"Democrat"
"85",85,"AK","AK2293205",60.530138,-145.6420649,1,0,2622,0,2622,2513.54526518115,0,2513.54526518115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84893.1280183979,81572,71269,71269,"AK",2700,1438,0,6,NA,NA,NA,NA,NA,NA,NA,0,100,583,"Democrat"
"86",86,"AK","AK2320086",70.6582322,-159.9852138,1,0,628,0,628,555.543583413664,0,555.543583413664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84750,84750,NA,NA,"AK",600,1500,0,7,NA,NA,NA,NA,NA,NA,NA,0,100,584,"Democrat"
"87",87,"AK","AK2360785",64.6912829,-158.2753502,1,0,239,0,239,238.919559100512,0,238.919559100512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37292,37292,NA,NA,"AK",470,1589,0,3,NA,NA,NA,NA,NA,NA,NA,0,100,585,"Democrat"
"88",88,"AK","AK2270736",59.9374561,-164.0622214,1,0,704,0,704,691.107254905058,0,691.107254905058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44792,44792,NA,NA,"AK",639,1360,0,71,NA,NA,NA,NA,NA,NA,NA,0,100,586,"Democrat"
"89",89,"AK","AK2272747",60.9209843,-161.4020874,1,0,677,0,677,670.772221114025,0,670.772221114025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38864,38864,NA,NA,"AK",627,1406,0,13,NA,NA,NA,NA,NA,NA,NA,0,100,587,"Democrat"
"90",90,"AK","AK2270150",62.0919635,-163.6950238,1,0,621,0,621,618.957271338631,0,618.957271338631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36477,36477,NA,NA,"AK",850,1338,12,96,NA,NA,NA,NA,NA,NA,NA,0,100,588,"Democrat"
"91",91,"AK","AK2300222",68.1653743,-145.4013616,1,0,152,0,152,150.14844586833,0,150.14844586833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32750,32750,NA,NA,"AK",175,1458,4,74,NA,NA,NA,NA,NA,NA,NA,0,100,589,"Democrat"
"92",92,"AK","AK2280171",62.6316273,-160.2151055,1,0,70,0,70,69.8778328563011,0,69.8778328563011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38375,38375,NA,NA,"AK",96,1418,0,97,NA,NA,NA,NA,NA,NA,NA,0,100,590,"Democrat"
"93",93,"AK","AK2300159",65.0896353,-149.5902102,1,0,150,0,150,150.000000000012,0,150.000000000012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51777.7151037938,51719,NA,NA,"AK",205,1453,10,225,NA,NA,NA,NA,NA,NA,NA,0,100,591,"Democrat"
"94",94,"AK","AK2340345",64.6182258,-162.2765599,1,0,53,0,53,18.3860978435205,0,18.3860978435205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47107,47107,NA,NA,"AK",320,1560,7,26,NA,NA,NA,NA,NA,NA,NA,0,100,592,"Democrat"
"95",95,"AK","AK2380531",63.3286914,-143.4865991,1,0,365,0,365,143.63692887702,0,143.63692887702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43389.8733930658,43398.5,NA,NA,"AK",108,1630,0,121,NA,NA,NA,NA,NA,NA,NA,0,100,593,"Democrat"
"96",96,"AK","AK2216198",61.362071,-149.532216,0,0,238,238,0,46.1746517666528,46.1746517666528,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135288,135288,NA,NA,"AK",220,843,1,3,NA,NA,NA,NA,NA,NA,NA,100,0,594,"Democrat"
"97",97,"AK","AK2262199",54.8724411,-163.3342679,0,0,391,0,391,192.803090756784,0,192.803090756784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86875,86875,NA,NA,"AK",393,1299,1,4,NA,NA,NA,NA,NA,NA,NA,0,100,595,"Democrat"
"98",98,"AK","AK2241648",59.8295526,-151.5963815,1,0,886,0,886,331.638560253041,0,331.638560253041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52229.6756626506,52270.6666666667,52917,52917,"AK",360,1108,0,22,NA,NA,NA,NA,NA,NA,NA,0,100,596,"Democrat"
"99",99,"AK","AK2340222",66.0694882,-162.7645725,1,0,182,0,182,173.913448275951,0,173.913448275951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51058,51058,NA,NA,"AK",160,1556,48,117,NA,NA,NA,NA,NA,NA,NA,0,100,597,"Democrat"
"100",100,"AK","AK2360816",65.4049155,-149.9210154,1,0,57,0,57,56.9583823642962,0,56.9583823642962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51777.7151037938,51719,NA,NA,"AK",88,1590,6,74,NA,NA,NA,NA,NA,NA,NA,0,100,598,"Democrat"
"101",101,"AK","AK2272017",60.7932306,-161.4308439,1,0,814,0,814,811.982350112681,0,811.982350112681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38864,38864,NA,NA,"AK",760,1405,37,829,NA,NA,NA,NA,NA,NA,NA,0,100,599,"Democrat"
